log_budget,male_crew_count,male_cast_count,cast_count,crew_count,female_crew_count,people_in_dept_Editing,people_in_dept_Production,people_in_job_Producer,people_in_job_Casting,people_in_dept_Visual Effects,people_in_job_Editor,people_in_job_Art Direction,female_cast_count,Keywords_count,production_companies_count,count_of_tagline_words,people_in_job_Screenplay,have_collection,people_in_job_Production Design,people_in_job_Executive Producer,prodCountry_United States of America
14.346138809026444,7,2,10,11,1,1,4,3,1,0,1,0,1,8,3,6,0,0,0,0,1
15.89495209964411,9,43,70,11,2,2,4,3,0,0,2,0,25,4,4,5,1,0,0,1,1
17.909855120186375,16,11,29,101,7,5,9,6,2,20,2,6,8,3,4,9,4,1,1,0,1
16.11809565095832,8,4,14,22,3,1,6,5,1,1,1,1,3,11,4,12,2,0,1,0,0
15.89495209964411,4,9,35,12,0,1,2,2,0,0,1,1,2,5,3,4,0,1,1,0,0
15.89495209964411,2,1,15,15,1,1,6,6,0,0,1,0,0,6,3,5,1,0,0,0,0
18.420680743952367,7,8,14,9,0,2,3,3,0,0,2,0,5,7,4,4,1,0,0,0,1
16.11809565095832,6,5,19,12,3,1,7,4,2,0,1,0,10,5,2,3,0,0,1,1,1
16.64872390202049,15,10,15,67,5,4,9,4,3,1,1,1,3,1,5,4,0,0,1,0,1
15.89495209964411,16,17,27,33,2,3,6,1,1,0,1,1,7,3,2,5,1,0,1,1,0
15.60727002719233,11,10,18,16,1,1,4,2,1,0,1,1,5,7,2,8,0,1,1,1,1
15.89495209964411,3,3,8,10,0,1,3,1,0,0,1,0,1,3,1,0,0,0,0,2,1
16.90655301132259,2,3,10,14,0,0,2,2,0,1,0,1,3,7,7,16,1,0,0,0,0
15.89495209964411,3,7,14,14,3,1,6,3,1,0,1,0,4,18,1,0,1,0,1,1,0
18.132998671500584,11,34,55,19,5,1,6,3,1,0,1,1,11,17,4,5,2,0,1,2,1
16.70588231586044,8,3,10,31,1,3,8,3,0,0,2,1,2,6,2,0,1,0,2,1,0
16.3667905289892,2,4,8,5,0,0,2,2,0,0,0,0,0,0,1,6,0,0,0,0,0
16.951004773893423,12,3,6,19,1,1,4,3,0,2,1,1,2,3,2,8,1,0,1,0,1
16.99356438831222,10,6,14,12,0,1,5,3,0,0,1,0,7,3,2,9,3,0,0,2,1
16.588099280204055,6,16,30,10,1,1,1,1,0,0,1,1,5,4,3,5,0,0,1,0,1
15.89495209964411,2,1,5,4,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0
16.70588231586044,17,40,78,92,9,4,22,4,2,4,2,2,22,5,3,7,2,0,1,7,1
15.89495209964411,5,18,36,6,1,0,2,0,1,0,0,0,6,0,0,16,0,0,0,1,1
12.89921982609012,1,1,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
18.31532022829454,11,7,13,21,3,1,5,4,1,0,1,1,3,12,8,4,1,0,1,0,1
18.258161814454592,11,12,26,18,0,1,6,2,1,1,1,0,8,3,3,8,2,0,0,3,1
15.89495209964411,0,9,20,4,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0
17.909855120186375,12,15,25,29,4,3,8,4,1,0,1,1,7,6,2,4,0,0,1,1,1
14.682611045647658,8,10,18,14,3,1,9,1,1,0,1,0,4,14,4,8,1,1,0,7,0
15.89495209964411,2,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.89495209964411,0,2,7,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0
16.300417207752275,35,24,26,36,1,1,6,2,1,0,1,1,2,3,3,5,2,0,1,1,1
17.686711568872166,7,21,35,9,0,1,3,3,0,0,1,0,3,5,2,21,2,0,0,0,1
17.37085861945369,5,18,114,18,8,1,9,3,2,0,1,1,35,8,4,4,0,0,1,3,1
15.89495209964411,3,0,5,6,0,0,0,0,0,0,0,1,4,0,1,10,1,1,0,0,0
15.761420707019587,6,10,15,20,2,1,6,2,2,0,1,1,1,12,2,7,1,0,1,2,1
14.020409483667127,5,8,15,15,8,1,5,3,1,0,1,0,6,12,1,8,0,0,1,1,1
14.603967918328545,9,7,19,13,2,1,4,1,1,0,1,0,2,15,2,15,1,0,1,2,1
16.313362060447158,0,8,31,9,0,0,1,1,0,0,0,0,4,0,8,0,0,0,0,0,0
17.216707939626428,6,11,19,10,3,1,5,2,1,0,1,0,6,2,2,7,1,0,0,2,1
15.89495209964411,5,0,5,28,1,1,13,2,0,0,1,0,0,6,0,4,0,0,0,0,1
16.38045991542581,4,16,31,15,3,1,4,1,1,0,1,0,4,16,8,2,1,0,1,2,0
15.89495209964411,4,8,10,21,3,1,10,7,3,2,1,0,2,1,6,0,1,0,1,0,0
15.520258650202699,5,16,27,11,2,1,5,4,1,0,1,0,6,5,3,7,0,0,0,0,1
16.99356438831222,11,6,13,12,0,3,3,1,0,0,3,0,6,5,2,9,0,0,1,2,1
16.99356438831222,6,13,25,12,5,1,3,2,1,0,1,1,5,17,1,16,0,0,1,0,1
16.99356438831222,5,7,13,7,0,1,2,1,0,0,1,0,3,6,2,0,0,0,0,0,1
14.22097566607244,2,13,20,14,0,1,1,1,0,0,1,1,6,26,2,10,1,0,1,0,1
16.811242831518264,1,7,14,3,0,0,1,1,0,0,0,0,4,0,1,4,0,0,0,0,1
14.406071149749119,9,3,10,10,0,1,1,1,0,0,1,2,5,1,1,6,3,0,0,0,1
19.08851011652802,13,30,40,29,5,3,10,5,2,0,3,0,4,12,4,10,1,1,1,2,1
15.89495209964411,7,5,33,18,0,1,3,1,0,0,1,0,1,16,1,3,0,0,1,0,0
18.132998671500584,14,11,15,31,1,2,5,3,1,1,2,2,3,5,5,6,2,0,1,1,1
18.184958410431296,19,12,23,89,5,2,10,2,2,3,1,4,8,5,5,15,1,0,1,2,1
17.875953568510692,18,27,46,88,6,2,8,3,3,15,1,2,13,9,5,7,2,1,1,1,1
16.523560759066484,15,14,28,30,5,1,5,3,2,0,1,1,8,11,2,9,2,0,1,0,1
17.622173047734595,13,8,12,31,4,2,15,6,1,0,2,1,4,1,1,5,2,1,1,7,1
15.64005985001532,2,2,6,2,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1
15.89495209964411,7,3,10,14,0,0,6,4,2,0,0,0,4,10,1,5,0,0,0,0,1
15.671808548329901,6,9,16,11,4,0,5,2,3,0,0,0,6,4,5,0,1,0,0,0,0
15.89495209964411,7,8,29,12,1,2,5,5,0,0,2,0,15,8,1,7,2,0,0,0,1
16.06680235657077,8,8,16,11,0,0,2,2,0,0,0,1,5,29,1,11,1,1,1,0,0
16.11809565095832,0,5,16,2,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0
15.89495209964411,9,10,27,27,0,3,3,1,0,0,1,2,4,21,1,9,2,0,0,0,0
15.89495209964411,6,10,12,10,0,2,2,2,0,0,2,0,1,7,1,8,2,1,0,0,1
15.89495209964411,11,9,17,17,2,1,7,2,2,0,1,1,3,17,3,6,0,0,1,1,1
17.958645284355807,28,31,77,107,4,4,13,3,1,7,1,1,8,7,7,3,1,0,1,1,1
14.914122846632385,2,5,8,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
17.216707939626428,9,10,16,31,5,1,5,2,2,2,1,1,6,6,2,5,2,0,1,0,1
16.454567887579532,11,11,26,28,3,2,8,3,3,1,1,1,8,6,4,11,1,1,1,2,1
13.122363377404328,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.765688433465597,3,3,11,15,4,1,4,1,1,0,1,1,6,9,2,0,0,0,1,0,1
17.909855120186375,21,11,16,81,3,5,9,2,3,15,2,2,2,2,4,5,1,0,1,4,1
15.89495209964411,8,12,16,16,5,2,5,2,1,0,2,1,2,0,1,0,1,0,1,1,1
16.11809565095832,10,52,73,17,1,1,3,1,1,0,1,3,4,6,2,13,1,0,0,0,1
17.034386382832476,13,17,60,80,6,3,13,5,1,5,1,1,9,12,3,11,2,0,1,6,1
15.89495209964411,2,10,16,4,0,0,1,0,0,0,0,0,3,5,1,14,1,0,0,1,1
15.89495209964411,12,7,17,24,1,2,5,1,3,0,2,0,6,17,2,31,1,1,1,1,1
16.951004773893423,15,20,33,35,3,0,6,2,1,0,0,1,9,6,2,12,3,0,1,3,1
17.14771506813948,21,15,69,28,5,2,9,1,4,2,2,1,1,20,2,10,2,1,1,2,1
15.761420707019587,6,14,19,15,2,1,5,2,2,0,1,1,3,20,2,7,0,0,1,1,1
15.94097653795539,6,5,9,10,0,0,2,2,0,0,0,1,1,13,2,0,1,0,1,0,0
16.300417207752275,5,3,11,6,0,1,1,1,0,0,1,0,6,0,4,3,0,0,1,0,1
16.811242831518264,29,34,53,100,6,5,20,1,1,2,2,2,6,20,3,4,1,0,1,4,1
17.98989782785991,10,6,8,12,1,2,5,4,0,0,2,0,2,4,2,5,2,0,0,1,1
19.231610960168695,16,20,33,48,7,3,12,4,3,3,1,7,8,9,5,8,1,1,1,3,1
15.89495209964411,16,15,29,37,6,1,15,2,2,0,1,1,12,0,2,0,1,0,1,4,1
15.89495209964411,10,6,9,13,2,2,4,1,1,0,2,0,2,3,2,4,0,0,1,1,1
15.89495209964411,5,11,19,22,0,2,3,1,0,1,1,0,2,2,9,9,1,0,1,0,1
16.523560759066484,5,20,32,5,0,0,0,0,0,0,0,0,3,5,1,11,0,0,0,0,1
15.89495209964411,1,3,10,8,3,1,0,0,0,0,1,1,4,13,1,3,0,0,1,0,1
17.622173047734595,5,4,10,5,0,0,1,1,0,0,0,0,5,4,3,13,2,0,0,0,1
17.72753356339242,12,9,98,81,8,3,15,1,1,12,1,2,32,4,4,3,0,0,1,6,1
15.89495209964411,5,11,43,22,2,3,1,0,0,2,1,1,4,1,2,0,2,0,0,0,0
15.89495209964411,7,6,17,24,1,2,12,2,0,0,1,0,1,15,3,5,0,0,0,5,0
15.89495209964411,7,7,13,7,0,1,1,1,0,0,1,0,6,4,1,5,0,0,0,0,1
15.89495209964411,1,2,19,3,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0
18.064005800013632,18,12,23,86,9,8,7,2,2,2,1,0,9,22,3,5,1,0,1,1,1
18.82614585206053,13,10,18,31,2,1,8,2,1,3,1,5,3,11,5,3,2,1,1,5,1
15.89495209964411,3,4,7,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1
17.50439001207821,8,2,15,21,5,1,12,5,2,0,1,0,10,7,3,5,1,0,1,3,1
16.300417207752275,7,13,28,12,1,1,4,3,1,0,1,1,14,3,2,11,0,0,1,0,0
14.73180128983843,5,11,25,8,1,1,3,3,0,0,1,0,5,3,2,4,0,1,0,0,1
17.909855120186375,8,11,15,9,1,1,2,2,0,0,1,0,3,2,3,8,0,0,0,0,1
14.648419680899378,2,3,12,4,0,0,1,1,0,0,0,0,3,0,1,7,1,0,0,0,0
17.034386382832476,11,8,18,16,4,1,9,4,1,0,1,0,7,9,3,5,1,0,1,4,1
16.38045991542581,4,5,10,5,0,0,1,1,0,0,0,0,3,5,2,11,1,0,0,0,1
15.89495209964411,16,5,19,34,1,2,20,10,2,0,2,1,3,6,1,4,0,1,1,7,1
15.201804919084164,5,4,9,10,3,1,4,3,1,0,1,0,4,14,2,3,1,0,0,0,1
15.89495209964411,17,16,19,28,5,7,8,2,0,1,2,0,3,4,3,3,0,0,0,2,1
15.89495209964411,7,8,14,20,6,1,4,1,1,0,1,1,6,8,2,0,0,0,1,2,0
15.89495209964411,1,7,19,5,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0
15.89495209964411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
15.89495209964411,7,23,48,11,1,1,4,4,0,1,1,0,9,3,3,8,2,0,0,0,1
15.89495209964411,5,10,16,12,1,1,3,1,1,0,1,1,3,4,2,14,1,0,0,0,1
18.31532022829454,6,12,27,8,0,1,2,2,0,1,1,0,9,8,2,5,2,1,0,0,1
17.216707939626428,14,8,16,22,1,2,13,5,2,0,2,0,7,6,3,8,2,0,1,6,1
15.89495209964411,4,5,12,7,0,1,1,1,0,0,1,0,3,7,9,9,0,1,0,0,0
15.830413578506539,6,6,10,11,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0
15.520258650202699,14,13,19,16,0,1,3,3,0,0,1,1,6,11,2,6,3,1,1,0,1
15.424948470398375,2,0,15,16,0,1,9,3,0,0,1,0,1,5,1,0,2,1,0,6,0
15.89495209964411,0,15,52,2,0,0,0,0,0,0,0,0,4,2,4,8,0,0,0,0,0
17.37085861945369,23,12,16,55,9,3,16,2,4,2,1,1,3,6,3,3,0,1,1,3,1
15.89495209964411,2,2,11,39,1,3,3,1,2,7,1,1,1,5,15,11,3,0,1,0,0
17.909855120186375,10,6,19,16,2,1,5,1,1,0,1,1,9,5,3,3,2,0,1,3,1
18.197537192638155,11,20,38,16,3,2,5,2,2,0,2,1,5,8,2,5,2,0,1,1,1
16.70588231586044,10,11,19,46,5,2,8,5,2,2,1,1,7,2,3,0,1,0,1,0,1
15.89495209964411,0,5,7,9,0,1,2,2,0,0,1,0,1,0,4,0,3,0,0,0,0
15.89495209964411,2,3,10,2,0,0,0,0,0,0,0,0,5,1,1,10,0,0,0,0,1
17.909855120186375,6,13,66,9,2,2,1,1,0,0,2,0,12,10,2,3,2,0,0,0,1
17.909855120186375,32,20,84,109,6,6,19,5,2,1,1,0,31,3,5,3,3,0,1,2,1
17.665658159674333,11,14,22,12,1,3,4,1,1,0,3,0,7,5,1,29,1,0,0,2,1
17.4264284706085,15,22,48,38,5,2,10,2,1,2,1,1,5,18,4,8,3,0,1,4,1
14.73180128983843,3,2,7,19,3,1,1,0,1,0,1,0,4,1,2,8,2,0,1,0,1
15.201804919084164,12,9,21,89,8,3,16,3,1,0,2,1,2,15,4,7,1,0,1,3,1
15.89495209964411,7,5,9,15,5,1,5,2,3,0,1,1,4,0,2,0,0,0,1,0,1
16.588099280204055,3,7,9,4,0,0,0,0,0,0,0,0,1,1,2,17,0,0,0,0,1
17.281246460764002,8,9,12,11,1,2,4,2,0,0,2,0,2,2,1,9,1,0,0,2,1
16.811242831518264,3,8,24,5,0,0,0,0,0,0,0,0,14,3,4,8,1,0,0,0,1
17.909855120186375,8,7,15,18,5,2,6,3,2,0,2,2,6,7,1,6,1,1,1,0,1
17.98989782785991,10,17,98,15,3,0,6,3,2,2,0,0,18,5,2,7,2,0,0,1,1
15.03928598958639,1,7,17,1,0,0,0,0,0,0,0,0,4,2,2,12,0,0,0,0,0
15.89495209964411,6,10,17,6,0,1,1,1,0,0,1,0,4,6,3,0,1,0,0,0,1
15.89495209964411,4,9,27,10,2,1,4,2,0,0,1,0,7,3,2,7,0,0,0,1,1
14.73180128983843,10,2,9,34,3,1,13,6,1,1,1,1,4,20,6,6,3,0,1,5,1
14.914122846632385,7,10,36,14,0,1,4,2,0,0,1,0,3,11,2,2,1,0,0,0,1
17.37085861945369,35,33,53,43,6,3,8,2,2,1,1,1,20,15,1,4,0,1,1,1,1
17.822843743196746,9,3,12,9,0,1,3,3,0,0,1,0,3,8,2,9,2,0,0,0,1
15.201804919084164,16,16,26,18,2,1,5,2,0,0,1,1,10,5,3,0,1,1,0,0,1
15.89495209964411,2,3,13,8,2,1,2,2,0,0,1,0,4,24,1,0,1,0,0,0,0
15.89495209964411,10,58,75,11,1,0,1,0,1,0,0,0,17,4,1,7,0,1,0,0,1
13.122363377404328,1,4,11,6,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
17.909855120186375,31,11,18,148,5,7,20,4,1,19,3,2,2,5,4,4,3,0,2,3,1
15.89495209964411,4,13,23,6,0,1,1,1,0,0,1,0,6,5,1,14,1,1,0,0,1
15.89495209964411,5,4,20,12,0,1,1,0,0,0,1,0,3,11,1,0,2,1,0,1,0
15.89495209964411,0,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.89495209964411,8,19,25,9,0,1,3,3,0,0,1,0,5,5,3,17,1,0,0,0,1
16.523560759066484,1,5,8,1,0,0,0,0,0,0,0,0,3,10,1,9,0,0,0,0,1
16.64872390202049,8,12,17,13,1,1,4,3,1,0,1,0,3,3,2,15,2,0,2,0,1
17.50439001207821,12,7,30,54,2,2,6,2,3,4,1,3,8,10,7,13,0,1,1,0,1
15.89495209964411,3,12,21,9,3,1,4,3,1,0,1,0,6,9,3,8,1,0,0,0,1
15.89495209964411,1,12,17,2,0,0,0,0,0,0,0,0,1,6,1,5,0,0,0,0,1
15.89495209964411,3,5,10,8,0,1,1,0,0,0,1,0,3,5,2,2,0,0,1,1,1
15.89495209964411,0,3,10,4,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0
15.27412558066379,2,5,8,15,0,1,5,3,1,2,1,0,1,0,3,0,1,0,0,0,0
18.60300230074632,9,20,29,16,4,1,4,3,1,0,1,2,9,10,3,4,1,0,1,0,1
15.671808548329901,7,14,24,12,2,1,5,2,1,0,1,0,7,11,1,0,1,0,1,2,1
17.72753356339242,15,10,18,33,3,6,4,2,1,0,1,1,6,8,2,8,1,0,1,1,1
17.111347423968603,8,13,17,16,2,1,9,7,2,0,1,0,2,18,6,6,1,0,1,0,1
14.914122846632385,8,7,17,10,0,1,4,2,0,0,1,0,6,3,3,8,0,0,1,2,1
17.72753356339242,6,33,45,10,1,0,0,0,0,0,0,1,10,9,2,4,0,0,1,0,1
18.03501826314038,12,19,42,39,5,2,11,2,3,4,2,0,17,6,5,7,1,1,1,4,1
15.89495209964411,1,4,6,2,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
16.588099280204055,11,10,12,37,3,1,3,2,1,0,1,1,1,4,2,2,1,1,1,0,1
15.319587954740548,9,10,10,10,0,1,2,2,0,0,1,0,0,9,2,12,2,0,0,0,1
15.830413578506539,19,10,30,72,9,2,14,7,2,1,1,2,18,11,2,11,1,0,1,3,1
17.909855120186375,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,4,0,0,0,0,1
17.37085861945369,6,12,18,6,0,1,1,1,0,0,1,0,6,5,1,11,1,0,0,0,1
14.414924914040643,12,13,32,33,1,2,5,1,1,2,1,2,4,12,1,23,0,0,0,0,1
15.89495209964411,4,4,12,9,1,1,1,0,1,0,1,0,3,4,4,9,0,0,1,0,0
17.4264284706085,11,8,19,18,1,1,11,3,2,0,1,0,5,5,2,8,0,1,1,2,1
16.523560759066484,9,6,17,10,1,1,2,0,2,0,1,1,5,11,4,7,1,0,1,0,1
17.875953568510692,14,18,117,20,4,1,9,2,1,0,1,1,11,7,5,6,2,0,1,6,1
17.72753356339242,16,18,50,83,2,4,5,3,1,35,1,1,10,5,3,3,3,1,1,1,1
16.454567887579532,1,2,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
15.89495209964411,11,3,8,30,5,5,8,2,1,0,5,1,4,0,1,0,0,0,1,3,1
15.89495209964411,7,6,12,28,1,1,15,3,2,0,1,2,4,4,4,3,0,0,1,8,1
18.420680743952367,9,11,25,23,0,1,2,2,0,4,1,1,4,2,2,6,5,0,2,0,1
17.034386382832476,12,9,20,72,5,2,23,4,3,2,1,1,4,8,7,4,1,0,1,7,1
14.457364444136669,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.70588231586044,7,15,36,46,4,5,6,2,2,3,1,1,11,8,3,4,1,0,1,0,1
15.89495209964411,7,2,9,19,0,1,10,2,1,1,1,0,0,1,8,0,2,0,1,1,0
16.90655301132259,18,17,57,67,2,6,10,2,3,3,4,1,2,3,2,9,1,0,1,1,1
16.759949537130716,11,17,28,45,9,2,6,3,2,1,1,1,9,9,4,3,2,0,1,0,1
17.4264284706085,11,9,17,81,6,6,17,2,1,1,1,1,7,6,2,11,0,0,1,3,1
16.70588231586044,6,8,17,8,1,1,2,1,0,0,1,0,9,2,2,10,2,0,0,1,1
17.034386382832476,11,12,23,63,4,2,13,2,5,9,1,2,6,18,3,15,1,1,1,2,1
18.258161814454592,44,17,21,151,4,7,26,2,2,9,2,3,3,8,4,8,3,0,1,2,1
14.73180128983843,7,10,22,16,4,3,4,1,2,0,3,1,8,3,2,20,0,1,0,1,1
17.14771506813948,9,11,21,24,3,1,2,1,1,0,1,2,8,7,3,7,0,0,1,0,1
18.980296531887788,6,7,19,11,1,0,2,2,0,0,0,0,2,9,2,5,1,0,0,0,1
13.122363377404328,9,6,17,12,1,3,4,2,0,0,3,0,8,5,2,8,1,0,0,2,1
15.89495209964411,0,2,7,3,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0
18.698312480550644,2,11,16,4,0,0,0,0,0,0,0,0,2,3,1,8,2,1,0,0,1
17.216707939626428,9,10,15,11,0,1,4,3,0,0,1,0,1,4,3,6,1,1,0,1,1
15.89495209964411,9,5,9,19,3,1,6,2,1,0,1,0,1,3,1,20,1,0,1,2,1
16.99356438831222,13,23,35,41,6,1,5,3,2,1,1,1,1,7,3,4,1,0,1,0,1
18.064005800013632,8,17,19,15,3,1,5,4,1,0,1,0,2,6,3,4,1,0,1,0,1
15.671808548329901,4,4,7,9,0,1,3,3,0,0,1,0,3,2,3,9,0,0,0,0,0
17.216707939626428,11,20,42,18,5,1,8,5,1,0,1,0,20,7,3,12,3,0,1,2,1
17.576710673657836,27,13,20,111,4,6,19,3,4,7,1,1,4,4,8,3,0,0,1,3,1
15.89495209964411,11,1,5,22,0,5,11,1,0,0,5,0,0,6,4,3,0,0,0,6,1
15.89495209964411,6,7,16,13,0,1,3,2,0,0,1,0,1,8,1,0,0,1,1,1,0
18.643824295266576,16,12,18,75,9,3,12,4,5,1,1,4,4,4,4,9,0,0,1,2,1
18.60300230074632,10,15,26,26,8,2,14,8,2,2,2,0,5,6,6,1,0,0,1,3,1
13.99950321768762,8,30,58,18,0,1,2,1,0,1,1,1,8,11,2,14,1,0,0,1,1
16.97675726999584,7,8,16,9,0,0,5,1,0,0,0,0,6,20,3,5,0,0,0,4,1
16.90655301132259,5,5,15,7,0,1,2,2,0,0,1,0,1,0,1,0,0,1,0,0,1
15.671808548329901,1,5,7,3,0,0,0,0,0,0,0,0,2,5,1,12,2,0,0,0,1
11.813030057420567,7,5,12,12,0,0,5,4,0,0,0,0,3,0,3,9,0,0,0,1,1
13.997832114758229,2,4,14,6,0,0,1,0,1,0,0,0,2,1,2,3,0,0,0,0,1
13.122363377404328,7,8,15,16,2,1,6,3,3,0,1,1,6,5,2,13,0,0,1,0,1
15.89495209964411,0,6,15,2,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,1
14.73180128983843,11,7,10,13,1,1,2,2,0,0,1,0,0,8,3,8,3,0,1,0,0
15.89495209964411,18,10,12,54,5,3,13,3,4,4,1,1,1,15,2,9,3,0,1,3,1
17.37085861945369,11,12,13,13,1,1,6,4,0,0,1,0,1,10,4,5,1,0,0,2,1
15.068273526459642,1,4,13,8,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0
17.216707939626428,12,12,25,17,4,1,4,3,1,0,1,2,4,5,3,8,2,0,1,0,1
17.034386382832476,5,6,14,10,2,0,4,3,1,0,0,0,5,5,2,9,0,0,0,0,1
15.89495209964411,1,4,12,2,0,0,0,0,0,0,0,0,5,7,2,22,0,0,0,0,0
15.068273526459642,4,11,18,5,0,0,0,0,0,0,0,0,6,4,1,9,1,1,0,0,1
15.89495209964411,5,11,20,6,1,1,1,1,0,0,1,0,4,9,1,25,1,1,0,0,1
15.89495209964411,1,6,12,4,3,0,0,0,0,0,0,0,6,7,2,18,2,0,0,0,0
15.89495209964411,0,3,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16.34123920227253,20,13,54,69,10,3,22,3,1,2,1,1,7,7,5,4,3,0,1,8,1
14.508657738524219,3,8,16,10,4,1,4,2,2,0,1,0,3,3,1,6,0,0,1,0,1
15.278290384188974,2,0,6,2,0,0,0,0,0,0,0,0,2,3,6,6,1,0,0,0,0
15.89495209964411,3,8,14,11,1,1,1,0,1,0,1,1,2,15,7,10,0,0,1,0,0
14.403297222866392,0,5,9,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
15.89495209964411,5,5,13,10,2,1,3,1,0,0,1,0,5,6,2,0,1,0,1,1,0
17.034386382832476,8,8,19,17,4,2,7,2,1,1,2,1,4,7,2,3,1,1,1,2,1
16.70588231586044,6,10,17,8,0,1,2,1,0,0,1,0,3,7,1,8,2,0,0,1,1
17.822843743196746,18,17,38,82,4,6,21,9,3,2,1,1,3,27,6,9,0,0,1,3,1
15.702580206996654,5,4,12,19,2,1,11,1,2,0,1,1,4,6,3,0,1,0,1,0,0
17.304269998296398,5,17,50,60,14,2,15,3,1,4,1,2,25,5,8,9,1,0,1,5,0
18.39279965356491,12,14,26,23,1,1,5,2,1,1,1,0,2,11,12,0,4,1,0,2,0
18.31532022829454,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,0,0,0,0,1
13.764217263576723,3,3,9,4,0,0,0,0,0,2,0,0,2,19,2,9,1,0,0,0,1
16.951004773893423,12,18,36,27,3,1,8,1,1,0,1,3,2,6,2,10,1,1,2,2,1
17.24949776244942,8,5,7,10,1,1,4,3,0,0,1,0,1,5,3,21,2,0,0,0,1
15.096444403426338,6,3,9,21,1,1,3,1,0,0,1,2,1,15,2,9,2,1,0,2,1
15.60727002719233,12,6,8,23,3,1,5,2,3,4,1,2,1,4,3,43,1,0,1,0,0
15.89495209964411,0,4,9,11,0,1,3,2,0,0,1,0,1,0,1,22,0,1,1,1,0
17.665658159674333,9,6,13,55,6,3,5,3,1,9,1,2,3,12,2,9,1,0,1,0,1
16.11809565095832,6,12,16,11,4,1,3,2,1,0,1,0,3,6,2,19,1,0,1,0,1
15.201804919084164,13,8,81,28,6,2,9,4,1,1,1,0,8,11,2,5,0,0,2,0,1
15.60727002719233,10,10,15,14,1,1,3,1,1,0,1,0,2,6,2,14,3,0,1,0,1
17.034386382832476,7,15,21,15,0,1,1,1,0,0,1,3,1,3,3,0,1,0,1,0,0
18.064005800013632,9,11,19,22,5,3,13,5,3,0,2,0,5,14,5,11,1,0,1,5,1
16.523560759066484,7,17,47,14,4,2,1,1,0,0,2,1,17,9,1,26,2,0,1,0,1
19.33697147582652,15,25,30,50,8,1,14,4,5,1,1,1,1,20,4,8,4,1,0,4,1
15.89495209964411,1,5,8,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
18.132998671500584,8,5,9,8,0,1,3,1,0,0,1,0,3,11,1,8,1,0,0,0,1
18.197537192638155,22,34,49,108,8,14,12,2,2,9,2,1,10,6,7,3,3,0,1,3,1
15.89495209964411,5,7,15,11,0,1,3,1,0,0,1,0,4,3,3,21,3,0,0,2,1
16.883563493097892,1,5,10,5,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0
15.747031969567487,3,4,11,12,0,0,4,3,0,0,0,0,3,0,1,0,2,0,0,1,0
15.89495209964411,3,4,13,3,0,0,0,0,0,0,0,0,6,1,2,4,0,0,0,0,1
11.542484267211773,3,5,9,6,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0
17.37085861945369,15,11,26,32,3,5,7,3,1,0,3,1,11,4,1,6,1,0,1,1,1
15.068273526459642,4,5,16,14,6,1,6,6,0,0,1,0,5,11,8,17,1,0,1,0,1
15.89495209964411,4,12,20,10,1,2,3,2,1,0,2,0,5,8,2,30,1,0,0,0,1
17.72753356339242,23,13,17,58,4,3,11,4,1,0,1,1,2,9,2,6,1,0,1,4,1
17.622173047734595,17,5,17,103,4,6,14,7,2,11,2,1,5,6,6,8,3,0,1,0,1
16.70588231586044,9,10,18,12,1,1,4,1,3,0,1,1,3,0,1,7,0,1,0,0,1
18.82614585206053,18,6,13,23,4,1,10,5,1,1,1,0,6,9,6,8,2,0,1,4,1
